power,power_label,geo,geo_label,period,value,flag
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2015,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2016,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2023,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EL,Greece,2024,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1990,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1991,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1992,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1993,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1994,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1995,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1996,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1997,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1998,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,1999,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2000,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2001,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2002,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2003,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2004,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2005,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2006,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2007,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2008,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2009,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2010,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2011,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2012,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2013,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2014,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2015,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2016,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2023,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,ES,Spain,2024,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2008,30938.6,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2009,31516.6,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2010,31384.62,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2012,31733,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2013,31798.088,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2014,31920.808,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2015,32028.753,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2016,32059.82,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2017,32129.065,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2018,32155.53,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2019,32424.488,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2020,32469.87,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2021,32674.607,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2022,32823.453,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2023,32411.2,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,EU27_2020,European Union - 27 countries (from 2020),2024,32764.543,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2008,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2009,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2010,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2012,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2013,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2014,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2015,0,b
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2016,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2023,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FI,Finland,2024,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1990,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1991,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1992,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1994,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1995,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1996,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1997,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1998,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,1999,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2000,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2001,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2002,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2003,1,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2008,12,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2009,12,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2010,12,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2011,12,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2012,12,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2013,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2014,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2015,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2016,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2017,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2018,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2019,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2020,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2021,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2022,13,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2023,14,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,FR,France,2024,14.062,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,1995,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,1996,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,1997,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,1998,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,1999,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2012,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2013,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2014,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2015,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2016,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2023,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,GE,Georgia,2024,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2008,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2009,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2010,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2011,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2012,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2013,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2014,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2015,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2016,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2023,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HR,Croatia,2024,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1990,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1991,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1992,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1993,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1994,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1995,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1996,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1997,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1998,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,1999,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2000,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2001,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2002,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2004,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2005,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2006,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2007,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2008,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2009,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2010,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2011,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2012,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2013,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2014,3.01,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2015,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2016,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2023,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,HU,Hungary,2024,3,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1990,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1991,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1992,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1993,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1994,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1995,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1996,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1997,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1998,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,1999,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2000,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2001,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2002,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2003,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2004,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2005,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2006,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2007,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2008,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2009,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2010,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2011,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2012,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2013,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2014,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2015,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2016,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2023,0,i
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IE,Ireland,2024,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1990,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1991,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1992,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1993,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1994,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1995,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1996,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1997,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1998,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,1999,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2000,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2001,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2002,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2003,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2004,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2005,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2006,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2007,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2008,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2009,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2010,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2011,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2012,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2013,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2014,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2015,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2016,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2023,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,IT,Italy,2024,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2013,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2014,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2015,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2016,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2017,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2018,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2019,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2020,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2021,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2022,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2023,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LI,Liechtenstein,2024,9,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1990,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1991,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1992,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1993,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1994,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1995,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1996,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1997,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1998,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,1999,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2000,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2001,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2002,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2004,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2005,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2006,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2007,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2008,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2009,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2010,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2011,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2012,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2013,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2014,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2015,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2016,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2017,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2018,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2019,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2020,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2021,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2022,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2023,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LT,Lithuania,2024,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1990,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1991,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1992,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1993,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1994,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1995,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1996,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1997,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1998,0,
AC15000,Alternating current - 16 2/3 Hz / 15 000 V,LU,Luxembourg,1999,0,
