accident,accident_label,victim,victim_label,pers_cat,pers_cat_label,geo,geo_label,period,value,flag
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2011,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2012,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2013,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2014,2,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2015,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2016,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2017,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2018,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2019,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2020,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2021,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2022,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2023,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,ES,Spain,2024,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2010,23,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2011,8,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2012,17,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2013,22,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2014,9,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2015,10,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2016,8,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2017,15,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2018,16,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2019,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2020,14,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2021,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2022,13,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2023,9,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,EU27_2020,European Union - 27 countries (from 2020),2024,12,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2006,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2007,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2008,2,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2009,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2010,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2011,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2012,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2013,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2014,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2015,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2016,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2017,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2018,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2019,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2020,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2021,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2022,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2023,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FI,Finland,2024,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2007,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2008,2,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2009,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2010,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2011,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2012,3,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2013,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2014,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2015,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2016,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2017,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2018,4,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2019,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2020,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2021,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2022,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2023,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,FR,France,2024,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2010,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2011,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2012,2,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2013,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2014,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2015,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2016,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2017,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2018,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2019,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2020,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2021,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2022,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2023,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HR,Croatia,2024,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HU,Hungary,2007,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HU,Hungary,2008,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HU,Hungary,2009,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HU,Hungary,2010,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",INJ_SRL,Seriously injured,EMP,Employed persons,HU,Hungary,2011,0,
