accident,accident_label,geo,geo_label,period,value,flag
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",HU,Hungary,2024,12,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2006,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2007,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2008,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2009,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2010,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2011,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2012,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2013,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2014,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2015,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2016,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2017,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2018,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2019,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2020,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2021,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2022,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2023,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IE,Ireland,2024,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2006,5,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2007,4,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2008,2,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2009,7,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2010,2,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2011,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2012,7,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2013,4,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2014,9,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2015,4,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2016,4,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2017,2,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2018,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2019,4,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2020,4,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2021,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2022,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2023,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",IT,Italy,2024,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2006,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2007,6,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2008,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2009,4,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2010,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2011,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2012,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2013,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2014,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2015,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2016,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2017,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2018,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2019,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2020,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2021,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2022,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2023,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LT,Lithuania,2024,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2009,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2010,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2011,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2012,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2013,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2014,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2015,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2016,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2017,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2018,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2019,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2020,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2021,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2022,2,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2023,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LU,Luxembourg,2024,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2006,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2007,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2008,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2009,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2010,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2011,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2012,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2013,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2014,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2015,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2016,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2017,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2018,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2019,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2020,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2021,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2022,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2023,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",LV,Latvia,2024,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",ME,Montenegro,2013,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",ME,Montenegro,2014,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",ME,Montenegro,2015,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",ME,Montenegro,2016,0,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",MK,North Macedonia,2009,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",MK,North Macedonia,2010,1,
COLLIS,"Collisions of trains, including collisions with obstacles within the clearance gauge",MK,North Macedonia,2011,0,
